category,@id,name,description,supersededBy,nameZh,descriptionZh,alternateName,wikidataName,wikidataUrl,wikipediaUrl,schemaorgUrl
type,http://cnschema.org/LocationFeatureSpecification,LocationFeatureSpecification,Specifies a location feature by providing a structured value representing a feature of an accommodation as a property-value pair of varying degrees of formality.,,住宿特色明细,通过提供表示住宿特征的结构化值（不同形式和程度的属性值对）来表明住宿特色。,,,,,http://schema.org/LocationFeatureSpecification
type,http://cnschema.org/LockerDelivery,LockerDelivery,A DeliveryMethod in which an item is made available via locker.,,快递柜,一种通过储物柜提供物品的投递方式。,,,,,http://schema.org/LockerDelivery
type,http://cnschema.org/Locksmith,Locksmith,A locksmith.,,锁匠,锁匠是指具有无钥匙开锁和配钥匙技术的人，部分锁匠能够根据客户要求定制专业的防盗方案并实施，执行客户要求的安保计划。,,locksmith,https://www.wikidata.org/wiki/Q3479990,https://en.wikipedia.org/wiki/Locksmith,http://schema.org/Locksmith
type,http://cnschema.org/LodgingBusiness,LodgingBusiness,"A lodging business, such as a motel, hotel, or inn.",,旅馆业,为旅客提供住宿、饮食服务以至娱乐活动的行业，如汽车旅馆、酒店和客栈等。,,,,,http://schema.org/LodgingBusiness
type,http://cnschema.org/LodgingReservation,LodgingReservation,"A reservation for lodging at a hotel, motel, inn, etc. Note: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations.",,预定信息：住宿,汽车旅馆、酒店和客栈的预定信息。注意：此处所指的是通过确认邮件或者带有个人确认信息的HTML页面的实际预定信息。,,,,,http://schema.org/LodgingReservation
type,http://cnschema.org/LoseAction,LoseAction,The act of being defeated in a competitive activity.,,动作：输掉比赛,在竞技活动中被击败的行为。,,,,,http://schema.org/LoseAction
type,http://cnschema.org/Map,Map,A map.,,地图,地图就是依据一定的数学法则，使用制图语言，通过制图综合在一定的载体上，体现地球（或其他天体）上各种事物的空间分布、联系及时间中的发展变化状态绘制的图形。,,map,https://www.wikidata.org/wiki/Q4006,https://en.wikipedia.org/wiki/Map,http://schema.org/Map
type,http://cnschema.org/MapCategoryType,MapCategoryType,An enumeration of several kinds of Map.,,地图类型,不同种类地图的枚举。,,,,,http://schema.org/MapCategoryType
type,http://cnschema.org/MarryAction,MarryAction,The act of marrying a person.,,动作：结婚,指配偶双方依照法律规定的条件和程序确立配偶关系的民事法律行为，并承担由此而产生的权利、义务及其他责任。,,,,,http://schema.org/MarryAction
type,http://cnschema.org/Mass,Mass,"Properties that take Mass as values are of the form ' '. E.g., '7 kg'.",,重量,是物体所具有的一种物理属性，是物体受重力的大小的度量。,,mass,https://www.wikidata.org/wiki/Q11423,https://en.wikipedia.org/wiki/Mass,http://schema.org/Mass
type,http://cnschema.org/MediaObject,MediaObject,"A media object, such as an image, video, or audio object embedded in a web page or a downloadable dataset i.e. DataDownload. Note that a creative work may have many media objects associated with it on the same web page. For example, a page about a single song (MusicRecording) may have a music video (VideoObject), and a high and low bandwidth audio stream (2 AudioObject's).",,媒体对象,媒体对象，例如嵌入在网页中的图像、视频、音频或可下载的数据集。 注意：创意作品可能包含多个媒体对象， 例如单曲页面包含音乐视频以及高和低带宽音频流对象。,,,,,http://schema.org/MediaObject
type,http://cnschema.org/MedicalOrganization,MedicalOrganization,"A medical organization (physical or not), such as hospital, institution or clinic.",,医疗机构,依法定程序设立的从事疾病诊断、治疗活动的卫生机构的总称，如医院、诊所等。,,medical organization,https://www.wikidata.org/wiki/Q4287745,,http://schema.org/MedicalOrganization
type,http://cnschema.org/MeetingRoom,MeetingRoom,"A meeting room, conference room, or conference hall is a room provided for singular events such as business conferences and meetings (Source: Wikipedia, the free encyclopedia, see http://en.wikipedia.org/wiki/Conference_hall). See also the dedicated document on the use of schema.org for marking up hotels and other forms of accommodations.",,会议室,主要用作开会、商谈生意、交流意见、开记者会等的会议场地。,会议厅,conference room,https://www.wikidata.org/wiki/Q3469909,https://en.wikipedia.org/wiki/Meeting_room,http://schema.org/MeetingRoom
type,http://cnschema.org/MensClothingStore,MensClothingStore,A men's clothing store.,,男装店,出售男士服装的虚拟或者现实店铺。,,,,,http://schema.org/MensClothingStore
type,http://cnschema.org/Menu,Menu,A structured representation of food or drink items available from a FoodEstablishment.,,菜单,餐馆提供的列有各种菜肴的清单,,menu,https://www.wikidata.org/wiki/Q658274,https://en.wikipedia.org/wiki/Menu,http://schema.org/Menu
type,http://cnschema.org/MenuItem,MenuItem,A food or drink item listed in a menu or menu section.,,菜单项目,菜单中列出的项目（如食物或者酒水）,,,,,http://schema.org/MenuItem
type,http://cnschema.org/MenuSection,MenuSection,"A sub-grouping of food or drink items in a menu. E.g. courses (such as 'Dinner', 'Breakfast', etc.), specific type of dishes (such as 'Meat', 'Vegan', 'Drinks', etc.), or some other classification made by the menu provider.",,菜单栏目,在菜单中对食物或酒水的分组。 例如特定类型的菜肴（如“肉”，“素食”，“饮料”等）或由菜单提供者进行的其它一些分类。,,,,,http://schema.org/MenuSection
type,http://cnschema.org/Message,Message,A single message from a sender to one or more organizations or people.,,消息,由发送者发给一个或多个组织或个人的信息,,message,https://www.wikidata.org/wiki/Q628523,https://en.wikipedia.org/wiki/Message,http://schema.org/Message
type,http://cnschema.org/MiddleSchool,MiddleSchool,"A middle school (typically for children aged around 11-14, although this varies somewhat).",,初中,初级中学的简称，中学阶段的初级阶段（面向12到15岁的阶段），一般是指九年义务教育的中学，是向高级中学过渡的一个阶段，属于中等教育的范畴。,初级中学,middle school,https://www.wikidata.org/wiki/Q149566,https://en.wikipedia.org/wiki/Middle_school,http://schema.org/MiddleSchool
type,http://cnschema.org/MobileApplication,MobileApplication,A software application designed specifically to work well on a mobile device such as a telephone.,,移动应用程序,专为在移动设备（如手机）设计的软件应用程序,,mobile app,https://www.wikidata.org/wiki/Q620615,https://en.wikipedia.org/wiki/Mobile_app,http://schema.org/MobileApplication
type,http://cnschema.org/MobilePhoneStore,MobilePhoneStore,A store that sells mobile phones and related accessories.,,手机店,出售手机和相关配件的商店,,,,,http://schema.org/MobilePhoneStore
type,http://cnschema.org/MonetaryAmount,MonetaryAmount,"A monetary value or range. This type can be used to describe an amount of money such as $50 USD, or a range as in describing a bank account being suitable for a balance between £1,000 and £1,000,000 GBP, or the value of a salary, etc. It is recommended to use PriceSpecification Types to describe the price of an Offer, Invoice, etc.",,货币金额,货币数量或范围，用于描述固定金额（例如50美元）、金额范围（如银行账户存款额度范围）或工资的价值等。推荐使用PriceSpecification（价格明细）类别来描述报价和发票的价格。,,,,,http://schema.org/MonetaryAmount
type,http://cnschema.org/Mosque,Mosque,A mosque.,,清真寺,伊斯兰教建筑群体的型制之一，是穆斯林举行礼拜、穆斯林举行宗教功课、举办宗教教育和宣教等活动的中心场所,礼拜寺,mosque,https://www.wikidata.org/wiki/Q32815,https://en.wikipedia.org/wiki/Mosque,http://schema.org/Mosque
type,http://cnschema.org/Motel,Motel,A motel. See also the dedicated document on the use of schema.org for marking up hotels and other forms of accommodations.,,汽车旅馆,汽车旅馆与一般旅馆最大的不同点在于汽车旅馆提供的停车位与房间相连，一楼当作车库，二楼为房间，这样独门独户为典型的汽车旅馆房间设计,,,,https://en.wikipedia.org/wiki/Motel,http://schema.org/Motel
type,http://cnschema.org/MotorcycleDealer,MotorcycleDealer,A motorcycle dealer.,,摩托车行,出售摩托车的店铺,,,,,http://schema.org/MotorcycleDealer
type,http://cnschema.org/MotorcycleRepair,MotorcycleRepair,A motorcycle repair shop.,,摩托车修理店,摩托车修理店,,,,,http://schema.org/MotorcycleRepair
type,http://cnschema.org/Mountain,Mountain,"A mountain, like Mount Whitney or Mount Everest.",,山,山、山峰或者山脉,,mountain,https://www.wikidata.org/wiki/Q8502,https://en.wikipedia.org/wiki/Mountain,http://schema.org/Mountain
type,http://cnschema.org/MoveAction,MoveAction,"The act of an agent relocating to a place. Related actions: TransferAction: Unlike TransferAction, the subject of the move is a living Person or Organization rather than an inanimate object.",,动作：移动,行为主体位置发生变化的行为，区别于TransferAction的点在于移动的主体是活人或者组织，不是无生命的对象,,,,,http://schema.org/MoveAction
type,http://cnschema.org/Movie,Movie,A movie.,,电影,是由活动照相术和幻灯放映术结合发展起来的一种连续的影像画面，是一门视觉和听觉的现代艺术，也是一门可以容纳悲喜剧与文学戏剧、摄影、绘画、音乐、舞蹈、文字、雕塑、建筑等多种艺术的现代科技与艺术的综合体。,,film,https://www.wikidata.org/wiki/Q11424,https://en.wikipedia.org/wiki/Film,http://schema.org/Movie
type,http://cnschema.org/MovieClip,MovieClip,A short segment/part of a movie.,,电影片段,电影的一部分,,movieclips,https://www.wikidata.org/wiki/Q6926885,,http://schema.org/MovieClip
type,http://cnschema.org/MovieRentalStore,MovieRentalStore,A movie rental store.,,影碟出租店,出租电影、电视节目、视频游戏光盘等内容的家庭影像的实体零售业务。,,,,,http://schema.org/MovieRentalStore
type,http://cnschema.org/MovieSeries,MovieSeries,A series of movies. Included movies can be indicated with the hasPart property.,,系列电影,系列电影（系列片）指内容具有连续性，多集成部，构成系列的影片。组成系列片的电影可以通过属性hasPart来表示,,,,https://en.wikipedia.org/wiki/Movie_series,http://schema.org/MovieSeries
type,http://cnschema.org/MovieTheater,MovieTheater,A movie theater.,,电影院,电影院是为观众放映电影的场所。,,movie theater,https://www.wikidata.org/wiki/Q41253,https://en.wikipedia.org/wiki/Movie_theater,http://schema.org/MovieTheater
type,http://cnschema.org/MovingCompany,MovingCompany,A moving company.,,搬家公司,搬家公司是指专门为别人提供搬家服务的企业。,,moving company,https://www.wikidata.org/wiki/Q1757263,https://en.wikipedia.org/wiki/Moving_company,http://schema.org/MovingCompany
type,http://cnschema.org/Museum,Museum,A museum.,,博物馆,博物馆是征集、典藏、陈列和研究代表自然和人类文化遗产的实物的场所,,museum,https://www.wikidata.org/wiki/Q33506,https://en.wikipedia.org/wiki/Museum,http://schema.org/Museum
type,http://cnschema.org/MusicAlbum,MusicAlbum,A collection of music tracks.,,音乐专辑,音乐专辑是指将一定数量以上的歌曲或乐曲集结在一起，并对外发行的一种媒体,,album,https://www.wikidata.org/wiki/Q482994,https://en.wikipedia.org/wiki/Album,http://schema.org/MusicAlbum
type,http://cnschema.org/MusicAlbumProductionType,MusicAlbumProductionType,"Classification of the album by it's type of content: soundtrack, live album, studio album, etc.",,音乐专辑类型,通过内容类型对音乐专辑进行的分类，例如原声带，实况音乐专辑，录音室专辑等。,,,,,http://schema.org/MusicAlbumProductionType
type,http://cnschema.org/MusicAlbumReleaseType,MusicAlbumReleaseType,"The kind of release which this album is: single, EP or album.",,音乐专辑发行形式,音乐专辑的发行形式包括：单曲，EP或专辑,,,,,http://schema.org/MusicAlbumReleaseType
type,http://cnschema.org/MusicComposition,MusicComposition,A musical composition.,,音乐创作,音乐创作可以指一首原创乐曲、乐曲的结构或创作新音乐作品的过程。,曲目,musical composition,https://www.wikidata.org/wiki/Q207628,https://en.wikipedia.org/wiki/Musical_composition,http://schema.org/MusicComposition
type,http://cnschema.org/MusicEvent,MusicEvent,Event type: Music event.,,活动：和音乐有关的,和音乐有关的活动,,,,,http://schema.org/MusicEvent
type,http://cnschema.org/MusicGroup,MusicGroup,"A musical group, such as a band, an orchestra, or a choir. Can also be a solo musician.",,乐团,音乐表演团体，例如乐队、管弦乐队或合唱团。也可以指独奏音乐家。,,band,https://www.wikidata.org/wiki/Q215380,,http://schema.org/MusicGroup
type,http://cnschema.org/MusicPlaylist,MusicPlaylist,A collection of music tracks in playlist form.,,歌单,播放歌曲的名单,播放列表,,,https://en.wikipedia.org/wiki/Playlist,http://schema.org/MusicPlaylist
type,http://cnschema.org/MusicRecording,MusicRecording,"A music recording (track), usually a single song.",,音乐录音,音乐录音（曲目），通常是一首歌曲。,音乐录制,Art&Music Recording,https://www.wikidata.org/wiki/Q21513834,https://en.wikipedia.org/wiki/Music_Recording,http://schema.org/MusicRecording
type,http://cnschema.org/MusicRelease,MusicRelease,A MusicRelease is a specific release of a music album.,,音乐专辑发行版本,是音乐专辑的特定版本。,,release,https://www.wikidata.org/wiki/Q2031291,https://en.wikipedia.org/wiki/Music_release,http://schema.org/MusicRelease
type,http://cnschema.org/MusicReleaseFormatType,MusicReleaseFormatType,"Format of this release (the type of recording media used, ie. compact disc, digital media, LP, etc.).",,音乐专辑格式类型,音乐专辑发行版本的格式（使用的记录介质的类型，例如光盘，数字媒体，黑胶唱片等）。,,,,,http://schema.org/MusicReleaseFormatType
type,http://cnschema.org/MusicStore,MusicStore,A music store.,,音乐商店,销售乐器及相关设备及配件的零售业务,,musical instrument store,https://www.wikidata.org/wiki/Q24284215,https://en.wikipedia.org/wiki/Music_store,http://schema.org/MusicStore
type,http://cnschema.org/MusicVenue,MusicVenue,A music venue.,,音乐演出场地,开音乐会的场所,,music venue,https://www.wikidata.org/wiki/Q8719053,https://en.wikipedia.org/wiki/Music_venue,http://schema.org/MusicVenue
type,http://cnschema.org/MusicVideoObject,MusicVideoObject,A music video file.,,音乐视频,一部融合歌曲和图像的短片，用于促销或艺术目的。,,,,https://en.wikipedia.org/wiki/Music_video,http://schema.org/MusicVideoObject
type,http://cnschema.org/NGO,NGO,Organization: Non-governmental Organization.,,非政府组织,一类不属于任何政府、不由任何国家建立的组织，通常独立于国家政府。虽然从定义上包含以营利为目的的企业，但该名词一般仅限于非商业化、合法的、与社会文化和环境相关的倡导群体。,,non-governmental organization,https://www.wikidata.org/wiki/Q79913,https://en.wikipedia.org/wiki/NGO,http://schema.org/NGO
type,http://cnschema.org/NailSalon,NailSalon,A nail salon.,,美甲店,提供美甲服务的商店,,Nail salon,https://www.wikidata.org/wiki/Q8007048,https://en.wikipedia.org/wiki/Nail_salon,http://schema.org/NailSalon
type,http://cnschema.org/NewsArticle,NewsArticle,A news article.,,新闻报导,新闻机构发布的最近发生事件的消息报道,,news article,https://www.wikidata.org/wiki/Q5707594,https://en.wikipedia.org/wiki/Article_(publishing)#News_articles,http://schema.org/NewsArticle
type,http://cnschema.org/NightClub,NightClub,A nightclub or discotheque.,,夜店,营业时间从夜间至次日凌晨的娱乐场所，如夜总会、酒吧、舞厅等,夜总会,nightclub,https://www.wikidata.org/wiki/Q622425,https://en.wikipedia.org/wiki/Nightclub,http://schema.org/NightClub
type,http://cnschema.org/Notary,Notary,A notary.,,公证服务机构,由国家专门设立的依法行使国家公证职权、代表国家办理公证事务和进行公证证明活动的司法证明机构,,notary,https://www.wikidata.org/wiki/Q189010,https://en.wikipedia.org/wiki/Notary,http://schema.org/Notary
type,http://cnschema.org/NoteDigitalDocument,NoteDigitalDocument,"A file containing a note, primarily for the author.",,电子笔记,包含笔记内容的电子文件,,,,,http://schema.org/NoteDigitalDocument
type,http://cnschema.org/Number,Number,Data type: Number.,,数据类型：数字,数字是一种用来表示数的书写符号,,number,https://www.wikidata.org/wiki/Q11563,https://en.wikipedia.org/wiki/Number,http://schema.org/Number
type,http://cnschema.org/NutritionInformation,NutritionInformation,Nutritional information about the recipe.,,营养成分信息,有关食谱的营养信息,,nutrition information,https://www.wikidata.org/wiki/Q29644050,https://en.wikipedia.org/wiki/Nutrition_information,http://schema.org/NutritionInformation
type,http://cnschema.org/OceanBodyOfWater,OceanBodyOfWater,"An ocean (for example, the Pacific).",,海洋,特指七大洋,,ocean,https://www.wikidata.org/wiki/Q9430,https://en.wikipedia.org/wiki/Ocean,http://schema.org/OceanBodyOfWater
type,http://cnschema.org/Offer,Offer,"An offer to transfer some rights to an item or to provide a service — for example, an offer to sell tickets to an event, to rent the DVD of a movie, to stream a TV show over the internet, to repair a motorcycle, or to loan a book. For GTIN-related fields, see Check Digit calculator and validation guide from GS1.",,报价,转让某种权利或者提供某个服务的要约。报价可分为证券报价、投标报价、产品报价。,,,,https://en.wikipedia.org/wiki/Offer,http://schema.org/Offer
type,http://cnschema.org/OfferCatalog,OfferCatalog,An OfferCatalog is an ItemList that contains related Offers and/or further OfferCatalogs that are offeredBy the same provider.,,商品报价目录,包含了相关商品及其价格的列表,,,,,http://schema.org/OfferCatalog
type,http://cnschema.org/OfferItemCondition,OfferItemCondition,A list of possible conditions for the item.,,物品规格品相,商品可能的状态条件列表,,,,,http://schema.org/OfferItemCondition
type,http://cnschema.org/OfficeEquipmentStore,OfficeEquipmentStore,An office equipment store.,,办公用品店,销售办公用品的商店,,,,,http://schema.org/OfficeEquipmentStore
type,http://cnschema.org/OnDemandEvent,OnDemandEvent,"A publication event e.g. catch-up TV or radio podcast, during which a program is available on-demand.",,多媒体点播,"可点播的活动录像或录音,例如电视台回放、电台播客等",,,,,http://schema.org/OnDemandEvent
type,http://cnschema.org/OpeningHoursSpecification,OpeningHoursSpecification,"A structured value providing information about the opening hours of a place or a certain service inside a place. The place is open if the opens property is specified, and closed otherwise. If the value for the closes property is less than the value for the opens property then the hour range is assumed to span over the next day.",,开放时间详情,一个地点或一项服务的具体开放时间,,,,,http://schema.org/OpeningHoursSpecification
type,http://cnschema.org/Order,Order,"An order is a confirmation of a transaction (a receipt), which can contain multiple line items, each represented by an Offer that has been accepted by the customer.",,订单,订单是一种交易的确认，它可以包含多个商品及其报价。,,order,https://www.wikidata.org/wiki/Q566889,,http://schema.org/Order
type,http://cnschema.org/OrderAction,OrderAction,An agent orders an object/product/service to be delivered/sent.,,动作：订购,组织或人对物体/产品/服务下订单,,,,,http://schema.org/OrderAction
type,http://cnschema.org/OrderItem,OrderItem,An order item is a line of an order. It includes the quantity and shipping details of a bought offer.,,订单项目,订单中每个商品的具体订购信息，包括商品数量、送货信息等,,,,,http://schema.org/OrderItem
type,http://cnschema.org/OrderStatus,OrderStatus,Enumerated status values for Order.,,订单状态,订单的状态（可枚举的）,,,,,http://schema.org/OrderStatus
type,http://cnschema.org/Organization,Organization,"An organization such as a school, NGO, corporation, club, etc.",,机构,一个组织，例如学校、非政府组织、公司、俱乐部等,,organization,https://www.wikidata.org/wiki/Q43229,https://en.wikipedia.org/wiki/Organization,http://schema.org/Organization
type,http://cnschema.org/OrganizationRole,OrganizationRole,A subclass of Role used to describe roles within organizations.,,机构里的角色,机构里的角色，是Role（角色）的子类,,,,,http://schema.org/OrganizationRole
type,http://cnschema.org/OrganizeAction,OrganizeAction,The act of manipulating/administering/supervising/controlling one or more objects.,,动作：组织,操作/管理/监督/控制一个或多个物体,,,,,http://schema.org/OrganizeAction
type,http://cnschema.org/OutletStore,OutletStore,An outlet store.,,奥特莱斯,“奥特莱斯”是英文OUTLETS的中文音译，在零售商业中专指由销售名牌过季、下架、断码商品的商店组成的购物中心，因此也称为“品牌直销购物中心”。,直销店,outlet store,https://www.wikidata.org/wiki/Q76470,https://en.wikipedia.org/wiki/Outlet_store,http://schema.org/OutletStore
type,http://cnschema.org/OwnershipInfo,OwnershipInfo,A structured value providing information about when a certain organization or person owned a certain product.,,所有权信息,一个结构化的值，用来描述产品的所有者或所属机构的信息,,,,,http://schema.org/OwnershipInfo
type,http://cnschema.org/PaintAction,PaintAction,"The act of producing a painting, typically with paint and canvas as instruments.",,动作：用颜料画画,使用颜料、画布等工具来作画,,,,,http://schema.org/PaintAction
type,http://cnschema.org/Painting,Painting,A painting.,,绘画作品,绘画作品,画作,painting,https://www.wikidata.org/wiki/Q3305213,https://en.wikipedia.org/wiki/Painting,http://schema.org/Painting
type,http://cnschema.org/ParcelDelivery,ParcelDelivery,The delivery of a parcel either via the postal service or a commercial service.,,快递服务,通过邮政服务或商业服务进行的包裹快递,,,,,http://schema.org/ParcelDelivery
type,http://cnschema.org/ParcelService,ParcelService,A private parcel service as the delivery mode available for a certain offer. Commonly used values: http://purl.org/goodrelations/v1#DHL http://purl.org/goodrelations/v1#FederalExpress http://purl.org/goodrelations/v1#UPS,,快递服务,私营的收费的包裹服务,,,,,http://schema.org/ParcelService
type,http://cnschema.org/ParentAudience,ParentAudience,"A set of characteristics describing parents, who can be interested in viewing some content.",,受众群：父母,用来描述父母的一组特征，父母这一群体可能对某些特定内容有兴趣查看或观看。,,,,,http://schema.org/ParentAudience
type,http://cnschema.org/Park,Park,A park.,,公园,公园,,park,https://www.wikidata.org/wiki/Q22698,https://en.wikipedia.org/wiki/Park,http://schema.org/Park
type,http://cnschema.org/ParkingFacility,ParkingFacility,A parking lot or other parking facility.,,停车场,用来停放车辆的地方或停车设施,,parking facility,https://www.wikidata.org/wiki/Q27119725,https://en.wikipedia.org/wiki/Parking_facility,http://schema.org/ParkingFacility
type,http://cnschema.org/PawnShop,PawnShop,"A shop that will buy, or lend money against the security of, personal possessions.",,当铺,以财物作为质押进行有偿有期借贷融资的非银行金融机构,,pawnbroker,https://www.wikidata.org/wiki/Q176637,https://en.wikipedia.org/wiki/Pawn_Shop,http://schema.org/PawnShop
type,http://cnschema.org/PayAction,PayAction,An agent pays a price to a participant.,,动作：付款,组织或人支付所需的钱款,动作：支付,,,,http://schema.org/PayAction
type,http://cnschema.org/PaymentCard,PaymentCard,"A payment method using a credit, debit, store or other card to associate the payment with an account.",,支付卡,使用信用卡、借记卡、商户卡或其它跟账户绑定的卡来进行支付的支付方式,,payment card,https://www.wikidata.org/wiki/Q1436963,https://en.wikipedia.org/wiki/Payment_card,http://schema.org/PaymentCard
type,http://cnschema.org/PaymentChargeSpecification,PaymentChargeSpecification,The costs of settling the payment using a particular payment method.,,手续费详情,使用特定付款方式结算付款的额外费用,,,,,http://schema.org/PaymentChargeSpecification
type,http://cnschema.org/PaymentMethod,PaymentMethod,"A payment method is a standardized procedure for transferring the monetary amount for a purchase. Payment methods are characterized by the legal and technical structures used, and by the organization or group carrying out the transaction. Commonly used values: http://purl.org/goodrelations/v1#ByBankTransferInAdvance http://purl.org/goodrelations/v1#ByInvoice http://purl.org/goodrelations/v1#Cash http://purl.org/goodrelations/v1#CheckInAdvance http://purl.org/goodrelations/v1#COD http://purl.org/goodrelations/v1#DirectDebit http://purl.org/goodrelations/v1#GoogleCheckout http://purl.org/goodrelations/v1#PayPal http://purl.org/goodrelations/v1#PaySwarm",,支付方式,支付方式是指购物或消费需要付款形式的多种选择支付途径，通常包括现金、信用卡、银行转账等。,,payment method,https://www.wikidata.org/wiki/Q1912682,,http://schema.org/PaymentMethod
type,http://cnschema.org/PaymentService,PaymentService,A Service to transfer funds from a person or organization to a beneficiary person or organization.,,支付服务,在个人或组织之间进行支付的服务,,,,,http://schema.org/PaymentService
type,http://cnschema.org/PaymentStatusType,PaymentStatusType,"A specific payment status. For example, PaymentDue, PaymentComplete, etc.",,支付状态类型,特定的支付状态，例如：完成、待完成等,,,,,http://schema.org/PaymentStatusType
type,http://cnschema.org/PeopleAudience,PeopleAudience,"A set of characteristics belonging to people, e.g. who compose an item's target audience.",,受众群：人群,一组用来描述特定人群的特征，即：某个项目的目标人群由谁组成。,,,,,http://schema.org/PeopleAudience
type,http://cnschema.org/PerformAction,PerformAction,The act of participating in performance arts.,,动作：表演,参与表演艺术的动作,,,,,http://schema.org/PerformAction
type,http://cnschema.org/PerformanceRole,PerformanceRole,"A PerformanceRole is a Role that some entity places with regard to a theatrical performance, e.g. in a Movie, TVSeries etc.",,表演角色,戏剧演出（如电影、电视剧）中的角色,,,,,http://schema.org/PerformanceRole
type,http://cnschema.org/PerformingArtsTheater,PerformingArtsTheater,A theater or other performing art center.,,表演艺术中心,剧院或者表演艺术中心,剧院,,,,http://schema.org/PerformingArtsTheater
type,http://cnschema.org/PerformingGroup,PerformingGroup,"A performance group, such as a band, an orchestra, or a circus.",,演出团体,演出、演唱或演奏团体，例如乐队、管弦乐队或者马戏团,,,,,http://schema.org/PerformingGroup
type,http://cnschema.org/Periodical,Periodical,"A publication in any medium issued in successive parts bearing numerical or chronological designations and intended, such as a magazine, scholarly journal, or newspaper to continue indefinitely. See also blog post.",,期刊,一种按照出版时距而分出的出版品，供人阅读、参考、引用等，例如杂志、学术期刊等,期刊文献，定期刊物，连续出版刊物,magazine,https://www.wikidata.org/wiki/Q41298,https://en.wikipedia.org/wiki/Periodical_literature,http://schema.org/Periodical
type,http://cnschema.org/Permit,Permit,"A permit issued by an organization, e.g. a parking pass.",,许可证,由某个组织颁发的授予许可的证书，例如停车证。,,permit,https://www.wikidata.org/wiki/Q3312801,https://en.wikipedia.org/wiki/License,http://schema.org/Permit
type,http://cnschema.org/Person,Person,"A person (alive, dead, undead, or fictional).",,人,单独的人类个体（可以是现实中的或者虚构的）,,person,https://www.wikidata.org/wiki/Q215627,https://en.wikipedia.org/wiki/Person,http://schema.org/Person
type,http://cnschema.org/PetStore,PetStore,A pet store.,,宠物店,从事买卖狗、猫、黄金鼠等各种宠物，及宠物日常食物、家居用具、设施的零售店。,,pet store,https://www.wikidata.org/wiki/Q220142,https://en.wikipedia.org/wiki/Pet_store,http://schema.org/PetStore
type,http://cnschema.org/Pharmacy,Pharmacy,A pharmacy or drugstore.,,药店,由药师主理的售卖西药的商店。,西药房，药房,community pharmacy,https://www.wikidata.org/wiki/Q13107184,https://en.wikipedia.org/wiki/Pharmacy_(shop),http://schema.org/Pharmacy
type,http://cnschema.org/Photograph,Photograph,A photograph.,,照片,从摄影得出来的影像。,相片,photograph,https://www.wikidata.org/wiki/Q125191,https://en.wikipedia.org/wiki/Photograph,http://schema.org/Photograph
type,http://cnschema.org/PhotographAction,PhotographAction,The act of capturing still images of objects using a camera.,,摄影,使用某种专门设备进行影像记录的过程。,照相,photography,https://www.wikidata.org/wiki/Q11633,https://en.wikipedia.org/wiki/Photography,http://schema.org/PhotographAction
type,http://cnschema.org/Physician,Physician,A doctor's office.,,医生,专精医学的人。,医师,,,,http://schema.org/Physician
type,http://cnschema.org/Place,Place,"Entities that have a somewhat fixed, physical extension.",,地方,广泛意义上的一个地方,,geographical point,https://www.wikidata.org/wiki/Q2221906,https://en.wikipedia.org/wiki/Location_(geography),http://schema.org/Place
type,http://cnschema.org/PlaceOfWorship,PlaceOfWorship,"Place of worship, such as a church, synagogue, or mosque.",,宗教场所,狭义指各种宗教信仰为了进行礼拜、朝圣、祭祀等活动所修立、使用的建筑物，广义的宗教场所包含圣地、道场在内。,,place of worship,https://www.wikidata.org/wiki/Q1370598,https://en.wikipedia.org/wiki/Place_of_worship,http://schema.org/PlaceOfWorship
type,http://cnschema.org/PlanAction,PlanAction,The act of planning the execution of an event/task/action/reservation/plan to a future date.,,动作：计划,由个人、多人、组织团体、甚至是企业为了完成某个策略性目标而必经的首要程序。,企划，策划,,,https://en.wikipedia.org/wiki/Planning,http://schema.org/PlanAction
type,http://cnschema.org/PlayAction,PlayAction,"The act of playing/exercising/training/performing for enjoyment, leisure, recreation, Competition or exercise. Related actions: ListenAction: Unlike ListenAction (which is under ConsumeAction), PlayAction refers to performing for an audience or at an event, rather than consuming music. WatchAction: Unlike WatchAction (which is under ConsumeAction), PlayAction refers to showing/displaying for an audience or at an event, rather than consuming visual content.",,动作：游玩,侧重于放松的休闲动作，比如玩耍、练习、训练等。,,,,,http://schema.org/PlayAction
type,http://cnschema.org/Playground,Playground,A playground.,,游乐场,让儿童自由自在玩耍的地方。,,playground,https://www.wikidata.org/wiki/Q13607440,https://en.wikipedia.org/wiki/Playground,http://schema.org/Playground
type,http://cnschema.org/Plumber,Plumber,A plumbing service.,,水暖工,负责安装和维修水管的技工。,,plumber,https://www.wikidata.org/wiki/Q252924,https://en.wikipedia.org/wiki/Plumber,http://schema.org/Plumber
type,http://cnschema.org/PoliceStation,PoliceStation,A police station.,,警察局,地方政府层级的警察机构。,警局,police station,https://www.wikidata.org/wiki/Q861951,,http://schema.org/PoliceStation
type,http://cnschema.org/Pond,Pond,A pond.,,池塘,比湖泊小的水体。,,,,https://en.wikipedia.org/wiki/Pond,http://schema.org/Pond
